,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
4613,27,74,10,47,47,2,66,33,56,85,67,21,54,13,54,72
4614,42,77,70,67,70,50,36,30,22,22,78,4,23,43,8,8
4615,46,5,53,60,95,32,79,17,26,60,9,17,38,61,85,30
4616,68,48,27,51,83,91,89,37,63,11,38,31,52,28,41,35
4617,52,13,35,7,33,60,59,86,54,21,76,22,80,44,34,11
4618,97,59,54,38,78,11,33,99,22,8,85,83,42,12,76,80
4619,43,7,40,97,85,76,55,15,39,33,49,23,20,4,93,78
4620,60,58,65,98,46,41,84,82,7,2,56,96,39,43,93,90
4621,76,98,29,64,54,78,85,17,96,56,39,53,42,10,56,9
4622,37,47,12,45,13,8,71,85,62,15,70,84,15,91,66,86
4623,22,10,91,22,62,4,42,65,55,81,12,28,51,28,18,42
4624,40,73,0,25,2,34,51,4,11,99,18,46,10,58,57,75
4625,47,71,13,92,78,54,60,40,65,39,99,61,68,30,26,96
4626,78,42,53,90,0,48,41,48,56,58,15,49,45,2,71,22
4627,48,72,25,52,81,66,64,94,83,50,90,66,53,77,24,40
4628,59,91,89,95,20,24,92,5,13,56,72,13,71,67,73,88
4629,28,91,78,87,40,98,95,17,67,27,16,17,28,96,33,25
4630,99,99,57,3,22,64,81,12,91,47,14,32,43,47,28,78
4631,35,94,78,98,82,68,48,14,3,87,3,72,35,15,99,39
4632,28,43,50,24,39,16,12,72,1,9,68,4,19,7,76,35
4633,69,28,85,48,41,70,41,51,31,97,47,65,33,54,23,65
4634,0,8,82,93,41,78,54,67,37,26,27,75,68,91,47,25
4635,99,82,19,26,15,28,66,58,35,45,59,7,39,97,70,22
4636,35,51,76,6,82,48,35,51,95,71,11,24,59,62,32,32
4637,3,60,91,53,52,65,22,61,7,69,21,65,92,76,32,2
4638,65,47,74,76,65,73,38,12,76,32,43,36,27,33,86,57
4639,67,29,83,44,44,29,59,89,57,65,40,5,98,64,65,61
4640,22,84,77,19,71,27,71,54,31,0,93,42,38,31,5,4
4641,86,62,81,14,16,19,82,38,52,68,90,60,27,77,67,67
4642,38,77,94,24,77,64,8,69,45,4,99,62,97,14,59,27
4643,22,76,58,59,95,57,21,43,46,4,96,12,14,69,53,95
4644,0,91,53,15,27,67,88,72,39,69,77,69,61,12,77,9
4645,75,16,61,37,23,56,1,62,51,15,19,34,59,22,64,75
4646,28,49,55,19,54,81,44,93,19,43,63,21,18,11,8,29
4647,31,76,64,11,54,55,48,60,50,7,87,55,14,1,9,7
4648,3,10,79,31,30,13,78,55,73,94,66,57,19,41,49,60
4649,50,0,63,79,50,11,94,91,59,44,84,15,63,36,31,7
4650,54,88,83,80,49,4,8,36,44,61,20,43,32,27,33,45
4651,99,49,81,55,44,73,5,14,12,34,5,21,97,38,48,55
4652,4,76,18,33,20,50,21,47,46,56,29,58,82,80,82,79
4653,72,2,58,6,92,73,80,53,57,10,32,65,59,65,13,27
4654,44,47,40,17,0,35,2,30,48,89,57,9,59,89,97,34
4655,68,43,77,83,60,52,47,5,42,96,77,85,1,83,35,41
4656,22,70,9,25,27,67,49,56,11,59,51,12,94,8,20,0
4657,21,77,98,46,59,34,12,91,84,24,33,64,41,46,14,52
4658,10,37,38,42,59,64,29,10,81,1,72,80,9,71,24,33
4659,87,40,8,61,15,77,55,30,51,99,54,55,39,37,24,76
4660,36,6,28,98,78,44,26,86,65,37,42,82,81,37,56,62
4661,38,62,15,6,11,21,69,91,66,76,65,14,18,43,76,60
4662,97,25,73,22,37,23,94,41,49,39,71,60,39,89,31,78
4663,53,99,85,48,25,5,54,94,34,86,71,81,9,84,69,96
4664,12,19,81,46,78,14,28,22,46,95,4,13,15,92,1,17
4665,45,46,43,6,79,42,42,9,85,5,12,30,95,34,76,23
4666,90,2,27,86,79,46,51,6,73,91,21,20,61,62,51,21
4667,81,63,95,8,29,47,26,35,40,50,68,87,23,71,77,12
4668,35,96,47,34,73,87,51,22,51,37,71,43,44,26,90,34
4669,60,12,72,26,66,69,40,38,68,87,26,41,52,57,66,68
4670,48,57,12,11,68,32,31,86,63,83,31,13,42,21,77,39
4671,20,6,11,53,63,17,27,63,27,69,9,34,93,70,45,69
4672,1,82,4,63,77,28,65,50,96,13,48,86,65,90,60,87
4673,11,29,57,47,24,96,33,87,79,25,72,95,41,77,56,10
4674,76,98,8,99,46,87,38,13,65,16,95,4,1,63,32,21
4675,55,12,95,62,19,68,80,71,38,95,51,52,89,35,42,83
4676,5,86,93,70,14,12,43,18,10,61,11,6,56,91,10,89
4677,45,85,49,30,49,20,20,36,48,67,45,7,51,11,18,45
4678,21,74,6,29,10,62,92,2,81,28,35,1,15,30,69,82
4679,72,80,64,96,46,52,12,47,79,9,52,99,8,54,65,7
4680,50,74,9,85,31,72,86,74,77,97,98,48,5,63,13,93
4681,7,0,34,24,60,66,36,70,70,41,71,14,31,42,76,27
4682,43,24,79,95,13,84,63,5,25,60,96,27,48,10,99,1
4683,0,7,9,4,74,81,91,77,51,11,94,25,59,34,37,15
4684,56,21,52,9,66,37,92,63,85,53,27,2,93,78,87,62
4685,66,9,85,36,10,46,38,93,87,81,27,56,79,95,40,80
4686,68,60,57,84,74,82,95,39,97,2,73,64,3,27,97,4
4687,98,52,94,42,98,47,55,73,50,14,41,72,26,57,3,79
4688,14,54,87,65,92,82,66,63,86,66,99,54,45,70,53,17
4689,88,70,40,39,29,17,74,42,30,95,70,55,57,73,36,3
4690,38,11,74,47,76,35,52,14,95,2,23,10,85,41,51,37
4691,19,62,97,58,37,95,41,72,33,52,48,32,38,75,5,91
4692,86,55,6,8,43,19,30,57,52,11,51,58,54,73,48,58
4693,12,53,21,82,79,72,69,55,10,68,24,56,73,81,77,29
4694,84,14,96,61,15,64,34,29,0,50,93,29,73,45,93,76
4695,63,37,23,11,49,96,25,71,96,53,34,54,91,1,51,50
4696,7,82,67,83,69,16,55,89,68,39,83,9,79,66,16,69
4697,85,18,85,54,51,91,56,52,34,52,50,24,45,40,42,12
4698,81,7,57,78,19,80,87,72,93,87,40,79,17,1,60,8
4699,69,9,99,20,93,23,84,65,36,38,76,3,46,9,27,46
4700,19,66,87,76,75,8,34,39,45,81,86,30,94,74,71,29
4701,85,93,41,64,8,49,34,26,22,76,31,38,54,45,98,50
4702,6,42,89,38,98,34,23,28,46,7,20,18,92,84,13,31
4703,70,24,26,54,54,39,48,62,49,68,96,91,63,18,26,26
4704,50,47,93,69,86,44,76,55,24,13,4,97,19,38,75,61
4705,32,41,25,88,3,85,37,98,57,7,95,29,87,80,96,39
4706,97,3,65,74,28,31,35,55,0,99,24,99,12,84,29,16
4707,54,42,78,47,69,43,35,8,76,4,46,63,93,61,72,75
4708,69,30,17,50,11,18,66,32,45,92,90,20,23,38,71,79
4709,54,69,70,72,65,34,61,37,3,73,49,98,62,92,79,19
4710,32,50,5,50,38,91,98,79,36,1,45,72,96,40,60,65
4711,79,8,40,76,89,88,11,96,76,77,79,79,43,95,89,96
4712,75,64,96,85,82,55,68,99,28,59,86,26,10,45,40,96
4713,9,53,77,73,61,86,48,92,70,62,20,8,89,68,35,9
4714,58,82,62,71,61,26,23,74,23,72,96,26,18,91,65,81
4715,20,25,12,67,42,19,73,81,59,94,44,56,93,82,37,41
4716,66,48,80,56,74,34,38,92,27,93,36,84,63,96,32,91
4717,72,58,10,11,83,6,7,10,31,37,82,37,43,43,22,31
4718,17,85,96,41,74,66,60,2,11,30,51,17,61,13,15,3
4719,12,90,84,18,3,28,6,21,69,86,15,81,60,39,19,95
4720,2,0,33,55,92,18,4,40,37,39,75,65,87,66,68,31
4721,38,52,96,90,95,84,24,52,80,73,46,48,90,80,60,43
4722,20,0,21,57,82,58,95,55,94,74,14,37,59,55,6,26
4723,96,23,58,97,46,17,29,52,84,76,10,63,28,19,80,19
4724,6,23,91,88,24,41,51,79,86,73,73,33,41,90,80,11
4725,28,75,12,48,37,67,90,94,96,21,32,76,99,26,78,48
4726,74,94,16,4,65,7,57,50,26,46,25,28,58,50,98,43
4727,28,83,86,92,4,7,57,93,85,42,1,40,7,86,50,59
4728,21,76,44,18,23,46,77,41,74,47,39,46,61,17,88,49
4729,72,30,54,9,44,74,74,10,20,31,43,27,69,21,69,49
4730,68,63,55,26,65,6,39,66,19,60,86,24,98,16,38,67
4731,79,57,2,61,63,24,50,0,67,50,46,16,63,45,96,7
4732,38,50,70,8,99,51,82,76,85,25,46,89,77,41,75,73
4733,4,0,69,8,35,90,64,66,33,11,3,24,67,21,29,20
4734,84,12,40,31,32,26,66,33,39,95,75,89,88,30,15,38
4735,47,53,59,74,82,40,70,60,96,78,89,26,24,59,11,32
4736,47,35,28,37,46,3,69,46,18,54,17,68,91,27,65,6
4737,97,85,6,12,70,66,3,93,51,91,85,25,64,91,32,4
4738,53,80,23,63,81,80,22,87,82,68,18,47,30,78,56,77
4739,91,57,55,70,15,6,64,81,74,9,34,73,45,82,51,11
4740,9,87,48,31,86,32,74,60,47,22,57,42,56,61,9,28
4741,28,17,6,2,57,0,41,7,54,44,1,59,53,34,40,21
4742,49,73,39,66,84,28,89,66,18,43,91,56,48,93,55,2
4743,67,5,2,60,16,55,29,30,27,86,63,18,18,94,14,95
4744,35,91,33,4,23,6,91,79,21,54,44,93,31,1,99,25
4745,21,61,52,30,49,12,67,23,14,2,74,97,72,90,29,22
4746,61,76,56,59,91,35,73,27,67,22,86,11,2,65,27,64
4747,83,44,89,33,93,30,18,46,16,66,96,39,23,98,54,97
4748,30,5,25,41,69,30,44,20,93,30,74,72,29,71,70,53
4749,95,3,49,26,54,49,4,77,34,0,52,49,6,65,50,21
4750,1,81,63,19,65,73,67,37,44,61,97,26,41,68,2,22
4751,53,66,0,26,28,93,5,78,60,25,43,14,19,45,15,87
4752,22,92,80,79,15,50,48,75,36,77,46,6,3,81,14,15
4753,3,77,98,48,30,30,27,59,61,75,94,2,75,41,30,50
4754,98,86,15,14,75,70,17,6,64,39,8,98,26,96,98,5
4755,86,7,85,1,69,96,65,80,46,3,65,57,65,40,15,97
4756,81,63,61,68,2,79,43,17,48,28,82,89,68,43,42,68
4757,14,60,66,96,61,15,29,98,24,34,81,94,98,58,36,0
4758,27,23,50,37,7,4,44,48,94,67,93,74,24,80,43,88
4759,70,73,84,93,8,81,31,34,96,50,48,30,65,3,39,53
4760,41,55,60,14,23,42,4,1,52,0,7,12,0,81,36,60
4761,35,17,87,11,50,52,50,36,18,80,61,20,3,39,10,26
4762,6,8,66,83,56,80,75,1,7,98,45,89,11,75,51,0
4763,22,38,27,51,63,25,54,52,83,17,37,70,80,58,11,39
4764,1,11,80,81,96,93,23,67,57,79,15,75,96,18,37,87
4765,18,75,30,88,68,3,84,67,44,24,34,43,89,24,74,41
4766,47,58,27,53,20,71,40,35,3,0,76,81,48,35,80,20
4767,6,29,67,94,32,23,7,57,35,29,64,26,97,76,81,12
4768,96,77,30,66,29,67,12,48,5,86,99,85,57,85,0,94
4769,3,41,56,43,41,19,16,14,48,68,89,27,55,17,65,49
4770,46,77,4,8,54,46,48,91,38,58,18,68,3,20,17,9
4771,31,58,89,97,17,33,59,28,85,7,86,51,19,83,80,0
4772,35,29,23,8,45,63,31,84,18,27,84,82,32,29,50,63
4773,37,44,76,33,83,46,54,86,85,67,51,84,70,38,10,62
4774,5,68,69,79,30,95,36,28,23,12,12,17,28,53,56,1
4775,95,82,27,76,19,87,21,19,19,64,4,81,60,51,91,91
4776,99,50,11,99,78,7,27,56,69,24,37,26,20,87,24,62
4777,59,49,2,48,29,42,47,89,33,92,32,22,45,56,23,28
4778,76,24,93,11,18,83,54,11,35,86,0,53,26,8,64,73
4779,25,31,37,3,1,50,21,30,80,45,26,94,70,94,61,7
4780,5,0,14,50,64,76,93,5,7,20,58,84,76,98,5,11
4781,62,79,62,66,63,36,18,36,41,43,24,16,29,40,74,41
4782,11,22,92,21,55,81,88,12,55,8,70,40,99,65,78,50
4783,54,63,83,98,80,92,40,73,72,52,60,58,16,3,96,3
4784,91,44,55,39,30,66,22,54,58,43,88,55,66,60,3,13
4785,94,16,11,60,11,37,26,9,21,80,39,22,33,58,73,51
4786,59,0,42,60,37,80,26,0,38,26,12,26,35,42,88,1
4787,50,63,73,59,31,30,62,47,58,0,75,18,46,72,6,94
4788,73,89,32,76,87,16,91,87,86,85,4,78,42,23,49,15
4789,53,10,72,64,94,24,71,7,81,98,60,64,85,79,99,91
4790,43,90,95,68,12,87,56,51,93,41,6,43,57,95,78,13
4791,43,5,40,25,51,27,78,48,18,67,34,9,40,18,79,92
4792,37,62,66,39,24,88,90,92,25,57,62,8,44,20,87,7
4793,25,26,6,89,31,47,16,65,63,42,82,25,75,58,68,69
4794,1,92,16,63,29,71,86,65,94,57,61,62,78,70,13,44
4795,65,50,43,63,58,44,11,19,84,44,40,31,19,24,61,14
4796,75,77,7,42,12,32,33,81,0,23,83,71,38,31,74,28
4797,13,16,45,22,33,4,19,98,2,58,27,16,35,16,59,40
4798,47,42,61,83,50,43,7,79,60,26,59,54,99,1,80,56
4799,40,54,78,48,94,77,43,27,89,88,48,85,32,33,88,62
4800,36,98,96,58,0,98,59,90,50,4,74,46,84,21,1,33
4801,53,82,60,29,48,5,74,88,80,15,23,31,42,21,8,10
4802,19,7,2,75,71,31,55,69,91,15,65,44,76,13,32,57
4803,26,8,64,89,78,24,82,7,21,83,3,27,59,91,90,32
4804,17,66,28,24,33,80,91,24,52,46,71,20,14,93,12,20
4805,55,76,82,1,99,71,80,23,15,66,31,43,80,26,98,19
4806,46,91,62,11,95,30,19,34,76,41,98,46,21,20,57,43
4807,21,24,87,99,75,97,21,78,28,5,37,9,5,20,25,96
4808,35,0,35,41,53,69,50,45,94,7,47,44,84,31,54,50
4809,25,58,16,50,19,13,73,83,97,47,31,22,33,24,94,74
4810,39,73,61,97,54,83,38,83,16,23,54,18,50,82,17,45
4811,47,79,77,55,40,81,77,9,15,15,72,20,54,90,37,31
4812,36,57,5,86,64,15,16,85,56,47,84,32,39,15,66,45
4813,81,2,32,49,5,32,28,92,33,17,8,52,53,57,73,90
4814,96,60,1,48,29,88,7,44,14,87,4,94,33,78,69,92
4815,5,42,46,61,78,44,36,9,5,68,85,60,84,36,85,40
4816,2,99,54,75,26,43,27,24,79,10,85,85,46,28,39,66
4817,22,56,60,36,76,43,58,39,51,50,37,39,61,81,37,2
4818,96,90,79,91,1,62,82,65,97,80,92,95,47,15,15,54
4819,37,13,64,69,18,92,49,39,25,34,97,15,46,7,61,87
4820,47,52,21,43,7,1,87,33,89,25,29,0,0,1,85,83
4821,88,79,54,50,97,65,64,4,57,22,25,25,71,22,36,33
4822,36,21,27,70,88,38,9,56,62,7,5,51,33,3,62,50
4823,42,55,76,37,27,90,94,82,19,90,24,25,67,32,3,67
4824,75,69,71,85,62,53,24,68,46,14,3,10,83,57,31,52
4825,50,22,35,90,47,39,86,33,19,63,2,17,4,86,22,49
4826,96,0,15,77,18,60,86,5,75,7,51,15,96,36,34,3
4827,17,64,0,44,65,67,35,49,99,43,28,36,23,42,60,18
4828,56,54,43,36,50,30,99,89,68,47,92,40,90,14,27,22
4829,93,53,52,11,15,49,26,33,93,87,14,32,81,14,59,69
4830,20,53,49,70,35,16,67,47,44,51,33,42,39,24,49,22
4831,82,7,25,11,83,21,75,22,21,62,38,41,19,46,97,58
4832,64,67,70,7,85,1,93,64,15,25,32,16,73,86,88,18
4833,20,48,21,63,51,18,71,35,31,47,11,76,86,48,81,34
4834,57,4,33,61,75,78,58,10,65,70,26,5,85,10,55,59
4835,46,34,6,92,47,76,46,41,53,79,21,63,42,86,9,56
4836,77,64,0,39,99,48,43,11,73,52,5,6,74,10,42,62
4837,79,55,69,93,32,51,10,25,56,15,45,4,91,98,89,56
4838,37,81,96,66,73,19,46,56,6,49,74,47,89,35,30,72
4839,60,71,66,71,39,93,34,86,38,89,14,34,24,76,80,90
4840,20,2,45,5,9,91,50,45,81,59,89,56,7,17,29,84
4841,58,76,50,81,70,31,64,55,54,28,25,19,52,32,35,48
4842,10,92,94,57,77,41,94,94,59,78,80,57,16,59,33,32
4843,56,96,94,54,89,9,62,3,89,50,11,50,60,97,25,93
4844,72,86,55,83,59,12,48,13,27,88,16,26,56,42,63,41
4845,81,54,33,58,51,60,50,25,3,55,64,49,94,69,95,56
4846,38,0,7,6,56,47,26,80,68,74,97,9,95,0,91,70
4847,49,83,1,20,69,30,18,78,54,32,44,42,88,53,8,81
4848,70,52,42,19,39,20,28,71,37,84,42,64,98,4,2,51
4849,1,34,43,26,80,61,59,61,14,39,25,55,3,43,58,13
4850,51,5,64,1,3,7,29,57,20,16,25,44,71,44,14,25
4851,84,84,67,18,76,25,57,46,23,97,73,37,81,0,57,31
4852,1,8,74,22,7,79,80,64,17,50,20,74,10,37,0,72
4853,72,23,13,49,87,24,77,5,77,83,78,59,47,3,68,23
4854,47,51,45,85,6,20,85,57,94,43,58,97,68,46,17,62
4855,73,17,1,75,22,18,30,70,32,22,70,76,6,48,94,99
4856,97,20,58,66,39,81,4,50,2,70,92,60,60,83,8,21
4857,80,33,89,88,94,68,40,88,78,96,11,82,89,78,82,76
4858,7,60,37,36,11,95,50,7,38,61,73,67,69,93,13,85
4859,99,73,38,14,29,74,88,95,87,21,43,70,65,75,5,21
4860,37,63,27,51,5,92,67,34,28,59,43,84,76,96,48,94
4861,66,70,91,71,60,67,70,77,43,9,49,78,48,1,34,74
4862,36,18,90,73,66,31,58,33,8,97,60,22,47,22,65,2
4863,86,73,86,92,8,91,92,28,49,78,86,56,23,66,78,65
4864,69,74,8,60,35,77,69,25,92,89,99,80,20,74,41,47
4865,63,76,86,80,24,19,51,26,3,35,69,54,28,41,70,12
4866,0,32,69,4,42,2,31,67,71,27,45,21,71,18,32,15
4867,38,29,52,18,34,76,94,10,67,48,71,59,91,95,79,36
4868,23,31,15,83,29,56,75,92,62,34,73,2,68,21,26,43
4869,87,17,66,67,77,49,64,0,87,69,42,97,53,77,38,42
4870,78,41,20,46,14,27,54,7,64,45,18,84,34,93,36,44
4871,63,44,39,53,72,23,39,36,44,67,98,77,7,61,63,16
4872,31,78,88,35,68,55,96,98,7,60,51,52,52,94,64,5
4873,69,40,23,37,27,7,44,99,68,45,88,70,92,81,86,74
4874,93,37,14,55,34,70,28,84,60,3,61,45,74,38,43,21
4875,33,99,98,86,84,81,32,47,21,5,54,30,6,40,15,10
4876,48,17,62,32,95,93,66,78,98,23,8,89,14,99,18,24
4877,32,32,86,15,36,3,10,16,72,74,38,99,58,1,36,94
4878,10,4,23,85,57,44,6,35,42,43,14,17,23,24,97,71
4879,48,13,5,40,96,26,90,96,23,56,66,76,89,13,61,90
4880,44,16,23,45,18,35,70,38,79,78,40,0,51,0,1,83
4881,69,69,34,88,64,31,28,23,25,46,56,13,56,55,14,34
4882,94,20,88,0,80,95,61,36,68,37,35,61,40,68,13,0
4883,54,81,69,95,15,27,22,45,19,25,5,44,20,91,62,88
4884,87,71,56,53,9,8,49,47,35,53,18,5,42,19,58,78
4885,11,79,83,11,98,26,66,97,61,16,92,69,60,79,89,29
4886,97,18,86,41,31,20,61,44,80,15,18,49,37,57,28,9
4887,60,0,22,38,84,36,28,30,28,87,55,76,41,50,78,38
4888,41,94,77,77,9,85,17,38,54,36,55,95,14,98,7,81
4889,29,53,46,42,85,69,84,17,59,12,46,15,67,47,29,91
4890,99,4,16,97,61,88,80,77,5,92,90,57,12,50,35,80
4891,52,6,48,94,13,22,33,7,33,97,66,71,3,24,55,88
4892,92,61,43,54,0,97,71,32,80,49,54,78,1,25,18,48
4893,5,19,93,52,4,1,70,23,85,88,83,7,2,26,97,57
4894,36,4,16,34,73,78,62,25,25,64,71,73,48,51,14,54
4895,17,42,62,74,75,69,95,21,71,46,9,5,76,46,87,85
4896,51,14,57,95,63,54,26,21,57,58,96,22,88,73,92,30
4897,54,54,82,11,86,56,94,12,59,18,62,93,20,90,92,90
4898,94,76,59,78,30,6,28,66,93,50,56,62,67,44,78,15
4899,84,86,21,52,34,71,80,69,8,5,44,78,44,5,34,21
4900,15,90,80,92,38,52,67,8,57,33,24,9,26,85,29,33
4901,53,11,18,13,9,65,40,84,35,97,28,93,47,51,13,44
4902,90,8,36,79,57,0,89,97,26,72,45,67,59,69,1,38
4903,17,19,55,33,89,54,54,75,51,70,24,98,11,60,91,96
4904,88,17,25,89,35,11,17,88,65,2,94,89,62,12,35,26
4905,99,52,65,64,52,17,79,46,73,11,33,69,47,28,22,58
4906,59,4,11,91,12,83,1,44,73,25,80,20,47,11,94,40
4907,5,98,55,40,59,2,55,47,84,8,71,64,30,99,51,69
4908,41,24,23,76,20,53,80,74,65,91,89,21,88,64,48,60
4909,69,50,10,91,21,31,38,45,79,21,50,49,38,80,73,69
4910,66,3,23,58,66,80,6,82,16,81,43,61,53,79,58,86
4911,75,62,88,75,65,29,80,97,69,44,12,32,26,59,28,29
4912,35,52,12,74,31,96,52,67,67,31,48,76,97,43,0,12
4913,41,40,13,24,90,28,69,17,35,91,81,20,76,63,86,96
4914,15,57,48,52,89,32,31,77,2,29,1,7,68,33,69,96
4915,62,74,71,13,67,74,92,12,51,13,42,85,22,30,89,28
4916,20,57,48,24,63,36,82,33,26,89,86,78,7,46,52,36
4917,25,79,66,81,68,98,50,78,7,58,38,21,83,20,32,89
4918,31,22,89,10,57,39,81,7,0,13,97,0,14,33,67,79
4919,82,49,57,30,83,82,56,14,64,96,69,66,47,34,63,75
4920,12,10,46,35,33,25,21,19,22,38,74,43,9,38,17,36
4921,17,29,85,50,92,37,34,17,77,68,65,4,10,44,15,92
4922,46,40,35,37,97,49,29,4,24,69,65,49,78,9,78,16
4923,92,57,9,64,2,34,17,10,1,50,4,35,23,82,92,80
4924,60,98,16,34,48,51,5,99,7,85,72,75,83,45,16,17
4925,59,53,87,19,12,94,38,23,85,20,82,82,80,43,62,23
4926,42,88,31,47,90,60,19,81,48,20,84,47,18,7,45,49
4927,91,65,36,68,20,39,69,88,27,23,71,7,10,63,10,93
4928,28,40,72,4,2,11,21,88,92,93,16,17,84,13,26,72
4929,31,21,33,29,36,5,98,54,63,61,20,29,36,51,31,37
4930,38,94,36,66,55,49,78,13,72,9,26,20,38,22,15,48
4931,4,50,3,77,37,26,33,85,57,38,69,83,22,53,23,30
4932,61,81,39,51,56,64,98,9,74,44,65,67,10,0,22,88
4933,7,23,82,78,36,81,48,57,88,61,12,31,68,79,98,81
4934,95,31,92,14,99,65,82,95,91,84,96,14,76,57,29,48
4935,66,5,19,40,54,92,24,41,90,96,64,63,55,9,76,81
4936,89,42,76,6,1,0,1,2,71,65,77,54,39,64,26,65
4937,51,0,37,8,63,45,58,30,86,53,79,43,99,53,91,99
4938,19,80,31,59,79,81,22,96,45,0,7,74,53,22,7,61
4939,2,61,61,42,12,20,98,65,23,15,23,5,69,92,99,80
4940,17,96,35,6,97,61,78,41,92,30,63,14,96,0,52,54
4941,2,13,33,72,16,97,31,92,69,84,85,28,56,54,69,78
4942,15,62,35,93,59,53,52,34,95,65,13,3,67,85,97,4
4943,44,76,21,70,24,88,93,98,96,75,89,89,64,52,97,10
4944,16,33,15,58,89,10,48,0,22,33,86,89,13,15,31,50
4945,76,66,94,79,71,18,52,99,37,45,26,58,29,47,91,26
4946,89,93,76,51,13,61,44,77,44,19,49,94,86,53,64,53
4947,59,28,43,45,67,56,11,48,18,76,42,1,24,7,69,47
4948,80,99,44,93,94,5,83,48,51,51,58,11,56,49,57,11
4949,89,47,58,50,40,75,42,43,48,89,65,5,73,36,48,20
4950,7,51,9,55,77,40,54,59,86,46,82,45,99,26,43,18
4951,1,77,38,69,21,69,60,14,74,47,81,20,95,44,12,42
4952,54,26,38,13,79,36,43,1,93,75,77,37,27,85,80,11
4953,53,62,5,10,17,67,64,92,71,71,49,76,27,95,78,64
4954,2,51,4,43,55,54,98,67,43,18,13,98,86,31,97,64
4955,76,28,20,40,44,33,15,30,39,72,75,45,44,18,15,23
4956,39,6,36,95,51,35,1,35,46,98,65,30,81,51,23,27
4957,5,54,80,43,86,95,19,82,86,58,10,3,97,44,35,38
4958,86,94,94,6,42,71,82,41,83,92,28,50,86,59,86,6
4959,50,82,57,0,22,90,75,41,93,38,4,26,27,84,82,92
4960,32,31,98,86,43,61,81,68,52,87,32,89,93,25,37,83
4961,98,34,86,15,28,7,81,99,61,66,39,55,83,21,73,23
4962,51,87,63,57,57,64,64,62,50,50,13,29,48,81,62,81
4963,27,97,39,64,56,51,53,26,51,24,61,41,71,63,20,41
4964,17,30,55,47,13,50,27,99,64,94,73,3,59,30,32,54
4965,85,86,35,99,15,26,25,65,18,84,32,97,28,27,13,73
4966,74,38,67,64,40,8,68,81,92,4,7,45,23,4,89,34
4967,28,69,98,79,28,97,30,74,40,94,47,21,0,39,68,41
4968,45,48,35,28,84,51,77,81,28,33,37,14,75,29,25,83
4969,27,7,51,5,55,33,42,44,37,8,10,12,17,64,9,26
4970,26,84,26,15,8,9,20,7,43,63,20,24,51,40,43,30
4971,24,27,8,83,16,32,71,27,35,25,75,75,99,37,95,44
4972,20,39,76,28,32,29,96,9,3,80,47,71,77,20,8,19
4973,72,86,90,95,34,20,75,23,75,1,22,95,17,11,27,73
4974,62,77,29,14,50,6,42,45,37,51,23,17,27,82,21,55
4975,15,14,17,42,11,57,4,20,89,66,30,15,63,89,64,17
4976,61,83,39,47,55,34,71,25,60,71,40,85,51,17,76,55
4977,0,11,56,19,18,27,84,16,24,75,67,1,84,42,84,32
4978,51,32,38,15,80,62,41,15,14,48,84,0,6,31,46,97
4979,76,18,68,48,34,59,4,92,12,67,87,32,66,35,47,55
4980,93,83,15,33,84,59,77,8,93,63,97,92,52,20,39,3
4981,21,65,99,16,72,59,17,81,14,97,16,20,50,12,82,98
4982,59,33,39,98,0,51,99,6,43,75,21,57,57,87,6,6
4983,50,6,71,89,93,44,56,58,6,6,27,82,88,23,25,10
4984,96,30,51,32,43,59,55,19,92,99,88,42,98,3,48,98
4985,29,69,15,13,74,11,57,92,25,31,25,62,76,8,54,83
4986,50,79,10,15,31,68,89,64,52,62,67,61,93,56,76,67
4987,92,21,74,73,15,51,84,53,11,65,29,37,85,74,37,6
4988,22,79,86,5,5,58,32,7,61,37,70,89,12,99,36,26
4989,74,76,89,24,56,86,41,31,68,34,22,51,16,72,78,43
4990,86,62,40,37,79,60,1,47,48,16,59,91,14,79,84,62
4991,31,70,19,72,48,34,36,50,24,41,72,5,60,3,8,13
4992,20,62,10,24,15,13,86,63,88,66,78,46,60,46,53,16
4993,60,53,63,96,63,7,38,10,71,27,14,1,50,67,45,80
4994,6,30,36,54,25,96,72,53,50,6,16,44,81,80,38,95
4995,68,41,52,32,79,13,58,51,97,80,85,53,35,60,55,76
4996,26,28,25,54,22,28,44,94,83,44,3,82,20,59,61,33
4997,96,66,0,62,99,7,45,44,30,7,76,73,10,53,26,79
4998,6,16,82,7,68,11,52,31,17,15,49,13,23,74,84,99
4999,85,5,39,14,52,19,13,4,16,48,62,88,47,40,90,38
5000,42,74,63,96,67,46,97,59,23,76,75,44,95,98,16,23
5001,47,53,37,53,20,1,4,42,93,51,27,79,1,0,34,68
5002,3,93,74,30,66,7,83,75,60,38,86,34,94,82,49,22
5003,15,61,26,34,90,32,53,6,26,55,15,15,19,99,60,15
5004,89,7,76,11,53,84,3,60,34,61,39,23,70,25,57,25
5005,74,45,58,54,55,50,16,60,45,32,7,4,52,14,24,1
5006,69,2,21,17,61,55,97,17,66,84,47,48,24,54,24,34
5007,98,89,74,40,18,54,50,37,70,88,72,86,46,60,50,80
5008,98,25,79,87,60,26,77,4,65,60,88,38,33,36,70,62
5009,65,45,59,82,89,32,54,2,55,60,43,57,27,86,36,65
5010,7,33,41,79,57,82,54,5,26,38,8,92,24,55,46,13
